0.9;0.8889317146176546;0.8894371157766658;0.880744215841673;0.8743256211222307
0.8889317146176546;0.8894371157766658;0.880744215841673;0.8743256211222307;0.8862783585328458
0.8894371157766658;0.880744215841673;0.8743256211222307;0.8862783585328458;0.8697770106911298
0.880744215841673;0.8743256211222307;0.8862783585328458;0.8697770106911298;0.852921882038106
0.8743256211222307;0.8862783585328458;0.8697770106911298;0.852921882038106;0.8521890503575398
0.8862783585328458;0.8697770106911298;0.852921882038106;0.8521890503575398;0.8498642050260882
0.8697770106911298;0.852921882038106;0.8521890503575398;0.8498642050260882;0.8525933712847488
0.852921882038106;0.8521890503575398;0.8498642050260882;0.8525933712847488;0.8632067956239841
0.8521890503575398;0.8498642050260882;0.8525933712847488;0.8632067956239841;0.8662644726360019
0.8498642050260882;0.8525933712847488;0.8632067956239841;0.8662644726360019;0.8511277079236163
0.8525933712847488;0.8632067956239841;0.8662644726360019;0.8511277079236163;0.8559290189342227
0.8632067956239841;0.8662644726360019;0.8511277079236163;0.8559290189342227;0.8535283634289195
0.8662644726360019;0.8511277079236163;0.8559290189342227;0.8535283634289195;0.8611093808140876
0.8511277079236163;0.8559290189342227;0.8535283634289195;0.8611093808140876;0.862170723248011
0.8559290189342227;0.8535283634289195;0.8611093808140876;0.862170723248011;0.861488431683346
0.8535283634289195;0.8611093808140876;0.862170723248011;0.861488431683346;0.8619180226685055
0.8611093808140876;0.862170723248011;0.861488431683346;0.8619180226685055;0.8731379283985543
0.862170723248011;0.861488431683346;0.8619180226685055;0.8731379283985543;0.8726577972974937
0.861488431683346;0.8619180226685055;0.8731379283985543;0.8726577972974937;0.8735675193837138
0.8619180226685055;0.8731379283985543;0.8726577972974937;0.8735675193837138;0.8643439482317593
0.8731379283985543;0.8726577972974937;0.8735675193837138;0.8643439482317593;0.8697517406331792
0.8726577972974937;0.8735675193837138;0.8643439482317593;0.8697517406331792;0.8639901674204514
0.8735675193837138;0.8643439482317593;0.8697517406331792;0.8639901674204514;0.8594162869314
0.8643439482317593;0.8697517406331792;0.8639901674204514;0.8594162869314;0.8606545197709775
0.8697517406331792;0.8639901674204514;0.8594162869314;0.8606545197709775;0.8686398580833545
